postcode,SFBB availability (% premises),UFBB availability (% premises),FTTP availability (% premises),District,County,TownCity
BD109JS,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD109JY,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD109LA,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD109LB,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD109LD,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD109LE,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD109LF,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD109LQ,54.5,0,0,BRADFORD,West Yorkshire,BRADFORD
BD109NE,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD109NT,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD109PA,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD109PB,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD109PE,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD109PH,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD109PL,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD109PP,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD109PQ,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD109PT,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD109PY,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD109QE,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD109QJ,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD109QL,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD109QN,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD109QP,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD109QQ,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD109QR,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD109QX,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD109QZ,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD109RA,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD109RB,100,0,0,BRADFORD,West Yorkshire,BRADFORD
BD109RD,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD109RF,100,0,0,BRADFORD,West Yorkshire,BRADFORD
BD109RJ,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD109RL,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD109RQ,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD109RR,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD109RS,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD109RT,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD109RU,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD109RX,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD109RY,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD109SA,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD109SB,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD109SD,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD109SE,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD109SH,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD109SJ,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD109SL,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD109SN,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD109SP,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD109SQ,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD109SS,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD109ST,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD109SY,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD109TA,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD109TB,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD109TD,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD109TG,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD109TH,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD109TJ,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD109TN,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD109TP,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD109TR,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD109TT,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD109UG,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD109UL,100,0,0,BRADFORD,West Yorkshire,BRADFORD
BD109UQ,100,0,0,BRADFORD,West Yorkshire,BRADFORD
BD111AA,100,0,0,LEEDS,West Yorkshire,BRADFORD
BD111AB,0,100,0,LEEDS,West Yorkshire,BRADFORD
BD111AD,0,100,0,LEEDS,West Yorkshire,BRADFORD
BD111AH,0,100,0,LEEDS,West Yorkshire,BRADFORD
BD111AJ,0,100,0,LEEDS,West Yorkshire,BRADFORD
BD111AL,0,100,0,LEEDS,West Yorkshire,BRADFORD
BD111AP,0,100,0,LEEDS,West Yorkshire,BRADFORD
BD111AR,0,100,0,LEEDS,West Yorkshire,BRADFORD
BD111AU,0,100,0,LEEDS,West Yorkshire,BRADFORD
BD111AW,0,100,0,LEEDS,West Yorkshire,BRADFORD
BD111AX,0,100,0,LEEDS,West Yorkshire,BRADFORD
BD111AZ,0,100,0,LEEDS,West Yorkshire,BRADFORD
BD111BB,0,100,0,LEEDS,West Yorkshire,BRADFORD
BD111BD,0,100,0,LEEDS,West Yorkshire,BRADFORD
BD111BG,0,100,0,LEEDS,West Yorkshire,BRADFORD
BD111BH,0,100,0,LEEDS,West Yorkshire,BRADFORD
BD111BJ,0,100,0,LEEDS,West Yorkshire,BRADFORD
BD111BN,0,100,0,LEEDS,West Yorkshire,BRADFORD
BD111BP,0,100,0,LEEDS,West Yorkshire,BRADFORD
BD111BT,0,100,0,LEEDS,West Yorkshire,BRADFORD
BD111BW,0,100,0,LEEDS,West Yorkshire,BRADFORD
BD111BX,0,100,0,LEEDS,West Yorkshire,BRADFORD
BD111DA,100,0,0,LEEDS,West Yorkshire,BRADFORD
BD111DB,100,0,0,LEEDS,West Yorkshire,BRADFORD
BD111DD,100,0,0,LEEDS,West Yorkshire,BRADFORD
BD111DF,0,100,0,LEEDS,West Yorkshire,BRADFORD
BD111DG,0,100,0,LEEDS,West Yorkshire,BRADFORD
BD111DH,100,0,0,LEEDS,West Yorkshire,BRADFORD
BD111DN,100,0,0,LEEDS,West Yorkshire,BRADFORD
BD111DQ,0,100,0,LEEDS,West Yorkshire,BRADFORD
BD111DR,100,0,0,LEEDS,West Yorkshire,BRADFORD
BD111DS,100,0,0,LEEDS,West Yorkshire,BRADFORD
BD111DT,100,0,0,LEEDS,West Yorkshire,BRADFORD
BD111DU,100,0,0,LEEDS,West Yorkshire,BRADFORD
BD111DW,100,0,0,LEEDS,West Yorkshire,BRADFORD
BD111EA,100,0,0,LEEDS,West Yorkshire,BRADFORD
BD111EB,100,0,0,LEEDS,West Yorkshire,BRADFORD
BD111ED,100,0,0,LEEDS,West Yorkshire,BRADFORD
BD111EE,100,0,0,LEEDS,West Yorkshire,BRADFORD
BD111EH,100,0,0,LEEDS,West Yorkshire,BRADFORD
BD111EJ,100,0,0,LEEDS,West Yorkshire,BRADFORD
BD111EL,100,0,0,LEEDS,West Yorkshire,BRADFORD
BD111ER,100,0,0,LEEDS,West Yorkshire,BRADFORD
BD111EU,100,0,0,LEEDS,West Yorkshire,BRADFORD
BD111EX,100,0,0,LEEDS,West Yorkshire,BRADFORD
BD111EY,100,0,0,LEEDS,West Yorkshire,BRADFORD
BD111EZ,100,0,0,LEEDS,West Yorkshire,BRADFORD
BD111HA,100,0,0,LEEDS,West Yorkshire,BRADFORD
BD111HE,100,0,0,LEEDS,West Yorkshire,BRADFORD
BD111HG,100,0,0,LEEDS,West Yorkshire,BRADFORD
BD111HH,100,0,0,LEEDS,West Yorkshire,BRADFORD
BD111HL,100,0,0,LEEDS,West Yorkshire,BRADFORD
BD111HN,100,0,0,LEEDS,West Yorkshire,BRADFORD
BD111HQ,100,0,0,LEEDS,West Yorkshire,BRADFORD
BD111HR,100,0,0,LEEDS,West Yorkshire,BRADFORD
BD111HS,100,0,0,LEEDS,West Yorkshire,BRADFORD
BD111HU,100,0,0,LEEDS,West Yorkshire,BRADFORD
BD111HW,100,0,0,LEEDS,West Yorkshire,BRADFORD
BD111HX,100,0,0,LEEDS,West Yorkshire,BRADFORD
BD111HZ,100,0,0,LEEDS,West Yorkshire,BRADFORD
BD111JA,100,0,0,LEEDS,West Yorkshire,BRADFORD
BD111JB,100,0,0,LEEDS,West Yorkshire,BRADFORD
BD111JD,100,0,0,LEEDS,West Yorkshire,BRADFORD
BD111JG,100,0,0,LEEDS,West Yorkshire,BRADFORD
BD111JH,100,0,0,LEEDS,West Yorkshire,BRADFORD
BD111JL,100,0,0,LEEDS,West Yorkshire,BRADFORD
BD111JN,100,0,0,LEEDS,West Yorkshire,BRADFORD
BD111JP,0,100,100,LEEDS,West Yorkshire,BRADFORD
BD111JT,100,0,0,LEEDS,West Yorkshire,BRADFORD
BD111JU,50,50,50,LEEDS,West Yorkshire,BRADFORD
BD111JW,100,0,0,LEEDS,West Yorkshire,BRADFORD
BD111JX,0,100,100,LEEDS,West Yorkshire,BRADFORD
BD111JY,45.5,54.5,54.5,LEEDS,West Yorkshire,BRADFORD
BD111JZ,100,0,0,LEEDS,West Yorkshire,BRADFORD
BD111LB,100,0,0,LEEDS,West Yorkshire,BRADFORD
BD111LD,100,0,0,LEEDS,West Yorkshire,BRADFORD
BD111LE,100,0,0,LEEDS,West Yorkshire,BRADFORD
BD111LH,100,0,0,LEEDS,West Yorkshire,BRADFORD
BD111LJ,0,100,0,LEEDS,West Yorkshire,BRADFORD
BD111LL,0,100,100,LEEDS,West Yorkshire,BRADFORD
BD111LN,74.3,25.7,14.3,LEEDS,West Yorkshire,BRADFORD
BD111LQ,100,0,0,LEEDS,West Yorkshire,BRADFORD
BD111LR,100,0,0,LEEDS,West Yorkshire,BRADFORD
BD111LS,60.6,39.4,0,LEEDS,West Yorkshire,BRADFORD
BD111LU,100,0,0,LEEDS,West Yorkshire,BRADFORD
BD111LX,92.9,7.1,7.1,LEEDS,West Yorkshire,BRADFORD
BD111LZ,100,0,0,LEEDS,West Yorkshire,BRADFORD
BD111NA,100,0,0,LEEDS,West Yorkshire,BRADFORD
BD111ND,100,0,0,LEEDS,West Yorkshire,BRADFORD
BD111NE,100,0,0,LEEDS,West Yorkshire,BRADFORD
BD111NF,100,0,0,LEEDS,West Yorkshire,BRADFORD
BD111NH,100,0,0,LEEDS,West Yorkshire,BRADFORD
BD111NQ,100,0,0,LEEDS,West Yorkshire,BRADFORD
BD112AA,94.7,5.3,5.3,KIRKLEES,West Yorkshire,BRADFORD
BD112AB,19.4,80.6,80.6,KIRKLEES,West Yorkshire,BRADFORD
BD112AD,3.3,96.7,96.7,KIRKLEES,West Yorkshire,BRADFORD
BD112AE,69,31,31,KIRKLEES,West Yorkshire,BRADFORD
BD112AG,34.1,65.9,65.9,KIRKLEES,West Yorkshire,BRADFORD
BD112AH,70,30,30,KIRKLEES,West Yorkshire,BRADFORD
BD112AP,6.9,93.1,93.1,KIRKLEES,West Yorkshire,BRADFORD
BD112AQ,38.5,61.5,61.5,KIRKLEES,West Yorkshire,BRADFORD
BD112AR,0,100,100,KIRKLEES,West Yorkshire,BRADFORD
BD112AS,0,100,100,KIRKLEES,West Yorkshire,BRADFORD
BD112AT,0,100,100,KIRKLEES,West Yorkshire,BRADFORD
BD112AU,30.4,69.6,69.6,KIRKLEES,West Yorkshire,BRADFORD
BD112AX,0,100,100,KIRKLEES,West Yorkshire,BRADFORD
BD112AY,0,100,100,KIRKLEES,West Yorkshire,BRADFORD
BD112AZ,0,100,100,KIRKLEES,West Yorkshire,BRADFORD
BD112BA,5,95,95,KIRKLEES,West Yorkshire,BRADFORD
BD112BB,0,100,100,KIRKLEES,West Yorkshire,BRADFORD
BD112BE,16.7,83.3,83.3,KIRKLEES,West Yorkshire,BRADFORD
BD112BG,0,100,100,KIRKLEES,West Yorkshire,BRADFORD
BD112BH,18.2,81.8,81.8,KIRKLEES,West Yorkshire,BRADFORD
BD112BJ,0,100,100,KIRKLEES,West Yorkshire,BRADFORD
BD112BL,10,90,90,KIRKLEES,West Yorkshire,BRADFORD
BD112BP,5.9,94.1,94.1,KIRKLEES,West Yorkshire,BRADFORD
BD112BS,14,86,86,KIRKLEES,West Yorkshire,BRADFORD
BD112BT,0,100,100,KIRKLEES,West Yorkshire,BRADFORD
BD112BU,7.1,92.9,92.9,KIRKLEES,West Yorkshire,BRADFORD
BD112BY,0,83.3,83.3,BRADFORD,West Yorkshire,BRADFORD
BD112DA,10,90,90,KIRKLEES,West Yorkshire,BRADFORD
BD112DB,0,100,100,KIRKLEES,West Yorkshire,BRADFORD
BD112DD,0,100,100,KIRKLEES,West Yorkshire,BRADFORD
BD112DE,0,100,100,KIRKLEES,West Yorkshire,BRADFORD
BD112DG,30.3,69.7,69.7,KIRKLEES,West Yorkshire,BRADFORD
BD112DH,100,0,0,KIRKLEES,West Yorkshire,BRADFORD
BD112DL,0,100,100,KIRKLEES,West Yorkshire,BRADFORD
BD112DQ,0,100,100,KIRKLEES,West Yorkshire,BRADFORD
BD112DR,27.3,72.7,72.7,KIRKLEES,West Yorkshire,BRADFORD
BD112DX,33.3,66.7,66.7,KIRKLEES,West Yorkshire,BRADFORD
BD112DZ,100,0,0,KIRKLEES,West Yorkshire,BRADFORD
BD112EE,22.7,77.3,77.3,KIRKLEES,West Yorkshire,BRADFORD
BD112EF,71.4,28.6,28.6,KIRKLEES,West Yorkshire,BRADFORD
BD112EH,0,100,100,KIRKLEES,West Yorkshire,BRADFORD
BD112EL,9.1,90.9,90.9,KIRKLEES,West Yorkshire,BRADFORD
BD112EQ,60.7,39.3,39.3,KIRKLEES,West Yorkshire,BRADFORD
BD112ER,7.7,84.6,84.6,KIRKLEES,West Yorkshire,BRADFORD
BD112ES,0,100,100,KIRKLEES,West Yorkshire,BRADFORD
BD112ET,0,100,100,KIRKLEES,West Yorkshire,BRADFORD
BD112EU,0,100,100,KIRKLEES,West Yorkshire,BRADFORD
BD112EX,0,100,100,KIRKLEES,West Yorkshire,BRADFORD
BD112EY,0,100,100,KIRKLEES,West Yorkshire,BRADFORD
BD112HA,0,100,100,KIRKLEES,West Yorkshire,BRADFORD
BD112HB,0,97.9,97.9,KIRKLEES,West Yorkshire,BRADFORD
BD112HD,0,100,100,KIRKLEES,West Yorkshire,BRADFORD
BD112HH,45.7,54.3,54.3,KIRKLEES,West Yorkshire,BRADFORD
BD112HJ,0,100,100,KIRKLEES,West Yorkshire,BRADFORD
BD112HN,100,0,0,KIRKLEES,West Yorkshire,BRADFORD
BD112HX,40.5,59.5,59.5,KIRKLEES,West Yorkshire,BRADFORD
BD112JB,0,100,100,KIRKLEES,West Yorkshire,BRADFORD
BD112JD,0,100,100,KIRKLEES,West Yorkshire,BRADFORD
BD112JE,0,100,86.8,KIRKLEES,West Yorkshire,BRADFORD
BD112JG,100,0,0,KIRKLEES,West Yorkshire,BRADFORD
BD112JH,0,100,100,KIRKLEES,West Yorkshire,BRADFORD
BD112JL,7.1,92.9,92.9,KIRKLEES,West Yorkshire,BRADFORD
BD112JN,33.3,66.7,66.7,KIRKLEES,West Yorkshire,BRADFORD
BD112JP,0,100,100,KIRKLEES,West Yorkshire,BRADFORD
BD112JS,20,80,80,KIRKLEES,West Yorkshire,BRADFORD
BD112JT,100,0,0,KIRKLEES,West Yorkshire,BRADFORD
BD112JX,12.5,87.5,87.5,KIRKLEES,West Yorkshire,BRADFORD
BD112JY,27.8,72.2,72.2,KIRKLEES,West Yorkshire,BRADFORD
BD112JZ,0,100,100,KIRKLEES,West Yorkshire,BRADFORD
BD112LA,18.8,81.3,81.3,KIRKLEES,West Yorkshire,BRADFORD
BD112LD,0,100,100,KIRKLEES,West Yorkshire,BRADFORD
BD112LE,19,81,81,KIRKLEES,West Yorkshire,BRADFORD
BD112LH,0,93.8,93.8,KIRKLEES,West Yorkshire,BRADFORD
BD112LJ,0,100,100,KIRKLEES,West Yorkshire,BRADFORD
BD112LP,33.3,66.7,66.7,KIRKLEES,West Yorkshire,BRADFORD
BD112LQ,0,100,100,KIRKLEES,West Yorkshire,BRADFORD
BD112LR,60,40,40,KIRKLEES,West Yorkshire,BRADFORD
BD112LS,0,100,100,KIRKLEES,West Yorkshire,BRADFORD
BD112LT,0,100,100,KIRKLEES,West Yorkshire,BRADFORD
BD112LU,0,100,100,KIRKLEES,West Yorkshire,BRADFORD
BD112LW,30.8,69.2,69.2,KIRKLEES,West Yorkshire,BRADFORD
BD112LY,0,100,100,KIRKLEES,West Yorkshire,BRADFORD
BD112NB,0,100,100,KIRKLEES,West Yorkshire,BRADFORD
BD112ND,0,100,100,KIRKLEES,West Yorkshire,BRADFORD
BD112NE,1.5,98.5,98.5,KIRKLEES,West Yorkshire,BRADFORD
BD112NG,42.9,28.6,28.6,KIRKLEES,West Yorkshire,BRADFORD
BD112NH,0,100,100,KIRKLEES,West Yorkshire,BRADFORD
BD112NJ,0,100,100,KIRKLEES,West Yorkshire,BRADFORD
BD112NL,0,100,100,KIRKLEES,West Yorkshire,BRADFORD
BD112NN,0,100,100,KIRKLEES,West Yorkshire,BRADFORD
BD112NP,0,100,100,KIRKLEES,West Yorkshire,BRADFORD
BD112NQ,0,100,100,KIRKLEES,West Yorkshire,BRADFORD
BD112NR,0,100,100,KIRKLEES,West Yorkshire,BRADFORD
BD112NS,0,100,100,KIRKLEES,West Yorkshire,BRADFORD
BD112NT,0,100,100,KIRKLEES,West Yorkshire,BRADFORD
BD112NU,0,100,100,KIRKLEES,West Yorkshire,BRADFORD
BD112NX,0,100,100,KIRKLEES,West Yorkshire,BRADFORD
BD112NY,100,0,0,KIRKLEES,West Yorkshire,BRADFORD
BD112PA,17,83,83,KIRKLEES,West Yorkshire,BRADFORD
BD112PB,0,100,100,KIRKLEES,West Yorkshire,BRADFORD
BD112PE,0,100,100,KIRKLEES,West Yorkshire,BRADFORD
BD112PF,0,100,100,KIRKLEES,West Yorkshire,BRADFORD
BD112PG,0,100,100,KIRKLEES,West Yorkshire,BRADFORD
BD112PQ,0,100,100,KIRKLEES,West Yorkshire,BRADFORD
BD11NE,0,100,7.7,BRADFORD,West Yorkshire,BRADFORD
BD11PZ,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD11QA,0,100,100,BRADFORD,West Yorkshire,BRADFORD
BD11QL,0,100,50,BRADFORD,West Yorkshire,BRADFORD
BD11QX,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD11SQ,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD11SW,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD11SX,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD11TH,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD11UG,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD120AB,100,0,0,BRADFORD,West Yorkshire,BRADFORD
BD120AD,100,0,0,BRADFORD,West Yorkshire,BRADFORD
BD120AN,100,0,0,BRADFORD,West Yorkshire,BRADFORD
BD120BE,100,0,0,BRADFORD,West Yorkshire,BRADFORD
BD120DA,66.7,33.3,0,BRADFORD,West Yorkshire,BRADFORD
BD120DD,100,0,0,BRADFORD,West Yorkshire,BRADFORD
BD120DF,100,0,0,BRADFORD,West Yorkshire,BRADFORD
BD120DJ,100,0,0,BRADFORD,West Yorkshire,BRADFORD
BD120DL,100,0,0,BRADFORD,West Yorkshire,BRADFORD
BD120DW,100,0,0,BRADFORD,West Yorkshire,BRADFORD
BD120EA,100,0,0,BRADFORD,West Yorkshire,BRADFORD
BD120EB,100,0,0,BRADFORD,West Yorkshire,BRADFORD
BD120EG,100,0,0,BRADFORD,West Yorkshire,BRADFORD
BD120EH,100,0,0,BRADFORD,West Yorkshire,BRADFORD
BD120EJ,100,0,0,BRADFORD,West Yorkshire,BRADFORD
BD120EN,100,0,0,BRADFORD,West Yorkshire,BRADFORD
BD120EQ,100,0,0,BRADFORD,West Yorkshire,BRADFORD
BD120ER,87.5,12.5,0,BRADFORD,West Yorkshire,BRADFORD
BD120ES,100,0,0,BRADFORD,West Yorkshire,BRADFORD
BD120EU,100,0,0,BRADFORD,West Yorkshire,BRADFORD
BD120EX,100,0,0,BRADFORD,West Yorkshire,BRADFORD
BD120EY,100,0,0,BRADFORD,West Yorkshire,BRADFORD
BD120EZ,100,0,0,BRADFORD,West Yorkshire,BRADFORD
BD120HA,100,0,0,BRADFORD,West Yorkshire,BRADFORD
BD120HB,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD120HG,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD120HH,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD120HJ,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD120HL,3.3,96.7,0,BRADFORD,West Yorkshire,BRADFORD
BD120HN,100,0,0,BRADFORD,West Yorkshire,BRADFORD
BD120HP,100,0,0,BRADFORD,West Yorkshire,BRADFORD
BD120HQ,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD120HS,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD120HT,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD120HW,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD120HX,100,0,0,BRADFORD,West Yorkshire,BRADFORD
BD120HY,100,0,0,BRADFORD,West Yorkshire,BRADFORD
BD120HZ,100,0,0,BRADFORD,West Yorkshire,BRADFORD
BD120JA,100,0,0,BRADFORD,West Yorkshire,BRADFORD
BD120JB,100,0,0,BRADFORD,West Yorkshire,BRADFORD
BD120JD,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD120JE,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD120JF,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD120JG,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD120JH,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD120JL,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD120JN,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD120JP,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD120JQ,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD120JR,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD120JS,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD120JT,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD120JU,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD120JX,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD120JY,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD120LA,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD120LB,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD120LL,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD120LN,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD120LQ,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD120LT,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD120LX,100,0,0,BRADFORD,West Yorkshire,BRADFORD
BD120NB,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD120ND,100,0,0,BRADFORD,West Yorkshire,BRADFORD
BD120NE,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD120NH,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD120NL,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD120NP,100,0,0,BRADFORD,West Yorkshire,BRADFORD
BD120NR,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD120NS,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD120NT,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD120NX,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD120PA,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD120PB,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD120PE,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD120PH,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD120PL,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD120PN,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD120PP,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD120PQ,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD120PR,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD120PS,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD120PT,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD120PU,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD120PY,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD120QB,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD120QJ,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD120QR,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD120QS,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD120QU,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD120QZ,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD120RR,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD120RT,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD120SG,100,0,0,BRADFORD,West Yorkshire,BRADFORD
BD120SX,100,0,0,BRADFORD,West Yorkshire,BRADFORD
BD120SY,100,0,0,BRADFORD,West Yorkshire,BRADFORD
BD120TA,100,0,0,BRADFORD,West Yorkshire,BRADFORD
BD120TB,100,0,0,BRADFORD,West Yorkshire,BRADFORD
BD120TD,100,0,0,BRADFORD,West Yorkshire,BRADFORD
BD120TH,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD120TL,100,0,0,BRADFORD,West Yorkshire,BRADFORD
BD120TN,100,0,0,BRADFORD,West Yorkshire,BRADFORD
BD120TP,100,0,0,BRADFORD,West Yorkshire,BRADFORD
BD120TQ,100,0,0,BRADFORD,West Yorkshire,BRADFORD
BD120TX,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD120UD,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD120UE,100,0,0,BRADFORD,West Yorkshire,BRADFORD
BD120UH,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD120UJ,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD120UL,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD120UN,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD120UQ,100,0,0,BRADFORD,West Yorkshire,BRADFORD
BD120UW,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD120UY,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD120UZ,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD127AB,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD127AD,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD127AF,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD127AG,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD127AH,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD127AJ,100,0,0,BRADFORD,West Yorkshire,BRADFORD
BD127AL,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD127AP,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD127AR,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD127AS,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD127AT,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD127AU,0,100,0,BRADFORD,West Yorkshire,BRADFORD
